agency_cd,site_no,datetime,cfs,cfs_cd,day_of_year,water_day,year,month
USGS,9503700,10/1/1980,23,A,275,1,1980,10
USGS,9503700,10/2/1980,23,A,276,2,1980,10
USGS,9503700,10/3/1980,23,A,277,3,1980,10
USGS,9503700,10/4/1980,23,A,278,4,1980,10
USGS,9503700,10/5/1980,23,A,279,5,1980,10
USGS,9503700,10/6/1980,23,A,280,6,1980,10
USGS,9503700,10/7/1980,23,A,281,7,1980,10
USGS,9503700,10/8/1980,23,A,282,8,1980,10
USGS,9503700,10/9/1980,23,A,283,9,1980,10
USGS,9503700,10/10/1980,23,A,284,10,1980,10
USGS,9503700,10/11/1980,24,A,285,11,1980,10
USGS,9503700,10/12/1980,24,A,286,12,1980,10
USGS,9503700,10/13/1980,23,A,287,13,1980,10
USGS,9503700,10/14/1980,23,A,288,14,1980,10
USGS,9503700,10/15/1980,24,A,289,15,1980,10
USGS,9503700,10/16/1980,24,A,290,16,1980,10
USGS,9503700,10/17/1980,24,A,291,17,1980,10
USGS,9503700,10/18/1980,24,A,292,18,1980,10
USGS,9503700,10/19/1980,24,A,293,19,1980,10
USGS,9503700,10/20/1980,24,A,294,20,1980,10
USGS,9503700,10/21/1980,24,A,295,21,1980,10
USGS,9503700,10/22/1980,25,A,296,22,1980,10
USGS,9503700,10/23/1980,25,A,297,23,1980,10
USGS,9503700,10/24/1980,25,A,298,24,1980,10
USGS,9503700,10/25/1980,25,A,299,25,1980,10
USGS,9503700,10/26/1980,25,A,300,26,1980,10
USGS,9503700,10/27/1980,25,A,301,27,1980,10
USGS,9503700,10/28/1980,25,A,302,28,1980,10
USGS,9503700,10/29/1980,25,A,303,29,1980,10
USGS,9503700,10/30/1980,25,A,304,30,1980,10
USGS,9503700,10/31/1980,25,A,305,31,1980,10
USGS,9503700,11/1/1980,25,A,306,32,1980,11
USGS,9503700,11/2/1980,26,A,307,33,1980,11
USGS,9503700,11/3/1980,26,A,308,34,1980,11
USGS,9503700,11/4/1980,26,A,309,35,1980,11
USGS,9503700,11/5/1980,26,A,310,36,1980,11
USGS,9503700,11/6/1980,26,A,311,37,1980,11
USGS,9503700,11/7/1980,26,A,312,38,1980,11
USGS,9503700,11/8/1980,26,A,313,39,1980,11
USGS,9503700,11/9/1980,27,A,314,40,1980,11
USGS,9503700,11/10/1980,27,A,315,41,1980,11
USGS,9503700,11/11/1980,27,A,316,42,1980,11
USGS,9503700,11/12/1980,27,A,317,43,1980,11
USGS,9503700,11/13/1980,27,A,318,44,1980,11
USGS,9503700,11/14/1980,27,A,319,45,1980,11
USGS,9503700,11/15/1980,27,A,320,46,1980,11
USGS,9503700,11/16/1980,27,A,321,47,1980,11
USGS,9503700,11/17/1980,27,A,322,48,1980,11
USGS,9503700,11/18/1980,27,A,323,49,1980,11
USGS,9503700,11/19/1980,27,A,324,50,1980,11
USGS,9503700,11/20/1980,27,A,325,51,1980,11
USGS,9503700,11/21/1980,27,A,326,52,1980,11
USGS,9503700,11/22/1980,27,A,327,53,1980,11
USGS,9503700,11/23/1980,27,A,328,54,1980,11
USGS,9503700,11/24/1980,27,A,329,55,1980,11
USGS,9503700,11/25/1980,27,A,330,56,1980,11
USGS,9503700,11/26/1980,27,A,331,57,1980,11
USGS,9503700,11/27/1980,27,A,332,58,1980,11
USGS,9503700,11/28/1980,27,A,333,59,1980,11
USGS,9503700,11/29/1980,27,A,334,60,1980,11
USGS,9503700,11/30/1980,27,A,335,61,1980,11
USGS,9503700,12/1/1980,27,A,336,62,1980,12
USGS,9503700,12/2/1980,27,A,337,63,1980,12
USGS,9503700,12/3/1980,27,A,338,64,1980,12
USGS,9503700,12/4/1980,27,A,339,65,1980,12
USGS,9503700,12/5/1980,27,A,340,66,1980,12
USGS,9503700,12/6/1980,28,A,341,67,1980,12
USGS,9503700,12/7/1980,28,A,342,68,1980,12
USGS,9503700,12/8/1980,27,A,343,69,1980,12
USGS,9503700,12/9/1980,26,A,344,70,1980,12
USGS,9503700,12/10/1980,26,A,345,71,1980,12
USGS,9503700,12/11/1980,26,A,346,72,1980,12
USGS,9503700,12/12/1980,26,A,347,73,1980,12
USGS,9503700,12/13/1980,27,A,348,74,1980,12
USGS,9503700,12/14/1980,26,A,349,75,1980,12
USGS,9503700,12/15/1980,26,A,350,76,1980,12
USGS,9503700,12/16/1980,26,A,351,77,1980,12
USGS,9503700,12/17/1980,26,A,352,78,1980,12
USGS,9503700,12/18/1980,26,A,353,79,1980,12
USGS,9503700,12/19/1980,27,A,354,80,1980,12
USGS,9503700,12/20/1980,27,A,355,81,1980,12
USGS,9503700,12/21/1980,27,A,356,82,1980,12
USGS,9503700,12/22/1980,27,A,357,83,1980,12
USGS,9503700,12/23/1980,27,A,358,84,1980,12
USGS,9503700,12/24/1980,27,A,359,85,1980,12
USGS,9503700,12/25/1980,27,A,360,86,1980,12
USGS,9503700,12/26/1980,27,A,361,87,1980,12
USGS,9503700,12/27/1980,27,A,362,88,1980,12
USGS,9503700,12/28/1980,26,A,363,89,1980,12
USGS,9503700,12/29/1980,26,A,364,90,1980,12
USGS,9503700,12/30/1980,27,A,365,91,1980,12
USGS,9503700,12/31/1980,27,A,366,92,1980,12
USGS,9503700,1/1/1981,27,A,1,93,1981,1
USGS,9503700,1/2/1981,27,A,2,94,1981,1
USGS,9503700,1/3/1981,27,A,3,95,1981,1
USGS,9503700,1/4/1981,27,A,4,96,1981,1
USGS,9503700,1/5/1981,27,A,5,97,1981,1
USGS,9503700,1/6/1981,27,A,6,98,1981,1
USGS,9503700,1/7/1981,27,A,7,99,1981,1
USGS,9503700,1/8/1981,27,A,8,100,1981,1
USGS,9503700,1/9/1981,27,A,9,101,1981,1
USGS,9503700,1/10/1981,27,A,10,102,1981,1
USGS,9503700,1/11/1981,27,A,11,103,1981,1
USGS,9503700,1/12/1981,27,A,12,104,1981,1
USGS,9503700,1/13/1981,27,A,13,105,1981,1
USGS,9503700,1/14/1981,27,A,14,106,1981,1
USGS,9503700,1/15/1981,27,A,15,107,1981,1
USGS,9503700,1/16/1981,27,A,16,108,1981,1
USGS,9503700,1/17/1981,27,A,17,109,1981,1
USGS,9503700,1/18/1981,27,A,18,110,1981,1
USGS,9503700,1/19/1981,27,A,19,111,1981,1
USGS,9503700,1/20/1981,27,A,20,112,1981,1
USGS,9503700,1/21/1981,27,A,21,113,1981,1
USGS,9503700,1/22/1981,27,A,22,114,1981,1
USGS,9503700,1/23/1981,27,A,23,115,1981,1
USGS,9503700,1/24/1981,27,A,24,116,1981,1
USGS,9503700,1/25/1981,27,A,25,117,1981,1
USGS,9503700,1/26/1981,27,A,26,118,1981,1
USGS,9503700,1/27/1981,27,A,27,119,1981,1
USGS,9503700,1/28/1981,27,A,28,120,1981,1
USGS,9503700,1/29/1981,27,A,29,121,1981,1
USGS,9503700,1/30/1981,27,A,30,122,1981,1
USGS,9503700,1/31/1981,27,A,31,123,1981,1
USGS,9503700,2/1/1981,27,A,32,124,1981,2
USGS,9503700,2/2/1981,27,A,33,125,1981,2
USGS,9503700,2/3/1981,27,A,34,126,1981,2
USGS,9503700,2/4/1981,27,A,35,127,1981,2
USGS,9503700,2/5/1981,27,A,36,128,1981,2
USGS,9503700,2/6/1981,27,A,37,129,1981,2
USGS,9503700,2/7/1981,27,A,38,130,1981,2
USGS,9503700,2/8/1981,28,A,39,131,1981,2
USGS,9503700,2/9/1981,30,A,40,132,1981,2
USGS,9503700,2/10/1981,28,A,41,133,1981,2
USGS,9503700,2/11/1981,28,A,42,134,1981,2
USGS,9503700,2/12/1981,28,A,43,135,1981,2
USGS,9503700,2/13/1981,27,A,44,136,1981,2
USGS,9503700,2/14/1981,27,A,45,137,1981,2
USGS,9503700,2/15/1981,27,A,46,138,1981,2
USGS,9503700,2/16/1981,28,A,47,139,1981,2
USGS,9503700,2/17/1981,27,A,48,140,1981,2
USGS,9503700,2/18/1981,27,A,49,141,1981,2
USGS,9503700,2/19/1981,27,A,50,142,1981,2
USGS,9503700,2/20/1981,28,A,51,143,1981,2
USGS,9503700,2/21/1981,28,A,52,144,1981,2
USGS,9503700,2/22/1981,28,A,53,145,1981,2
USGS,9503700,2/23/1981,28,A,54,146,1981,2
USGS,9503700,2/24/1981,28,A,55,147,1981,2
USGS,9503700,2/25/1981,28,A,56,148,1981,2
USGS,9503700,2/26/1981,28,A,57,149,1981,2
USGS,9503700,2/27/1981,28,A,58,150,1981,2
USGS,9503700,2/28/1981,28,A,59,151,1981,2
USGS,9503700,3/1/1981,31,A,60,152,1981,3
USGS,9503700,3/2/1981,33,A,61,153,1981,3
USGS,9503700,3/3/1981,32,A,62,154,1981,3
USGS,9503700,3/4/1981,29,A,63,155,1981,3
USGS,9503700,3/5/1981,33,A,64,156,1981,3
USGS,9503700,3/6/1981,33,A,65,157,1981,3
USGS,9503700,3/7/1981,31,A,66,158,1981,3
USGS,9503700,3/8/1981,31,A,67,159,1981,3
USGS,9503700,3/9/1981,31,A,68,160,1981,3
USGS,9503700,3/10/1981,30,A,69,161,1981,3
USGS,9503700,3/11/1981,31,A,70,162,1981,3
USGS,9503700,3/12/1981,28,A,71,163,1981,3
USGS,9503700,3/13/1981,31,A,72,164,1981,3
USGS,9503700,3/14/1981,31,A,73,165,1981,3
USGS,9503700,3/15/1981,30,A,74,166,1981,3
USGS,9503700,3/16/1981,31,A,75,167,1981,3
USGS,9503700,3/17/1981,30,A,76,168,1981,3
USGS,9503700,3/18/1981,30,A,77,169,1981,3
USGS,9503700,3/19/1981,30,A,78,170,1981,3
USGS,9503700,3/20/1981,31,A,79,171,1981,3
USGS,9503700,3/21/1981,30,A,80,172,1981,3
USGS,9503700,3/22/1981,29,A,81,173,1981,3
USGS,9503700,3/23/1981,29,A,82,174,1981,3
USGS,9503700,3/24/1981,27,A,83,175,1981,3
USGS,9503700,3/25/1981,28,A,84,176,1981,3
USGS,9503700,3/26/1981,28,A,85,177,1981,3
USGS,9503700,3/27/1981,27,A,86,178,1981,3
USGS,9503700,3/28/1981,28,A,87,179,1981,3
USGS,9503700,3/29/1981,26,A,88,180,1981,3
USGS,9503700,3/30/1981,27,A,89,181,1981,3
USGS,9503700,3/31/1981,26,A,90,182,1981,3
USGS,9503700,4/1/1981,26,A,91,183,1981,4
USGS,9503700,4/2/1981,27,A,92,184,1981,4
USGS,9503700,4/3/1981,25,A,93,185,1981,4
USGS,9503700,4/4/1981,25,A,94,186,1981,4
USGS,9503700,4/5/1981,25,A,95,187,1981,4
USGS,9503700,4/6/1981,25,A,96,188,1981,4
USGS,9503700,4/7/1981,25,A,97,189,1981,4
USGS,9503700,4/8/1981,25,A,98,190,1981,4
USGS,9503700,4/9/1981,25,A,99,191,1981,4
USGS,9503700,4/10/1981,25,A,100,192,1981,4
USGS,9503700,4/11/1981,25,A,101,193,1981,4
USGS,9503700,4/12/1981,25,A,102,194,1981,4
USGS,9503700,4/13/1981,25,A,103,195,1981,4
USGS,9503700,4/14/1981,25,A,104,196,1981,4
USGS,9503700,4/15/1981,25,A,105,197,1981,4
USGS,9503700,4/16/1981,26,A,106,198,1981,4
USGS,9503700,4/17/1981,26,A,107,199,1981,4
USGS,9503700,4/18/1981,26,A,108,200,1981,4
USGS,9503700,4/19/1981,26,A,109,201,1981,4
USGS,9503700,4/20/1981,26,A,110,202,1981,4
USGS,9503700,4/21/1981,25,A,111,203,1981,4
USGS,9503700,4/22/1981,25,A,112,204,1981,4
USGS,9503700,4/23/1981,25,A,113,205,1981,4
USGS,9503700,4/24/1981,26,A,114,206,1981,4
USGS,9503700,4/25/1981,26,A,115,207,1981,4
USGS,9503700,4/26/1981,25,A,116,208,1981,4
USGS,9503700,4/27/1981,26,A,117,209,1981,4
USGS,9503700,4/28/1981,26,A,118,210,1981,4
USGS,9503700,4/29/1981,25,A,119,211,1981,4
USGS,9503700,4/30/1981,26,A,120,212,1981,4
USGS,9503700,5/1/1981,26,A,121,213,1981,5
USGS,9503700,5/2/1981,26,A,122,214,1981,5
USGS,9503700,5/3/1981,26,A,123,215,1981,5
USGS,9503700,5/4/1981,26,A,124,216,1981,5
USGS,9503700,5/5/1981,26,A,125,217,1981,5
USGS,9503700,5/6/1981,26,A,126,218,1981,5
USGS,9503700,5/7/1981,26,A,127,219,1981,5
USGS,9503700,5/8/1981,26,A,128,220,1981,5
USGS,9503700,5/9/1981,26,A,129,221,1981,5
USGS,9503700,5/10/1981,26,A,130,222,1981,5
USGS,9503700,5/11/1981,26,A,131,223,1981,5
USGS,9503700,5/12/1981,26,A,132,224,1981,5
USGS,9503700,5/13/1981,26,A,133,225,1981,5
USGS,9503700,5/14/1981,26,A,134,226,1981,5
USGS,9503700,5/15/1981,26,A,135,227,1981,5
USGS,9503700,5/16/1981,26,A,136,228,1981,5
USGS,9503700,5/17/1981,26,A,137,229,1981,5
USGS,9503700,5/18/1981,27,A,138,230,1981,5
USGS,9503700,5/19/1981,27,A,139,231,1981,5
USGS,9503700,5/20/1981,27,A,140,232,1981,5
USGS,9503700,5/21/1981,27,A,141,233,1981,5
USGS,9503700,5/22/1981,27,A,142,234,1981,5
USGS,9503700,5/23/1981,27,A,143,235,1981,5
USGS,9503700,5/24/1981,27,A,144,236,1981,5
USGS,9503700,5/25/1981,27,A,145,237,1981,5
USGS,9503700,5/26/1981,28,A,146,238,1981,5
USGS,9503700,5/27/1981,29,A,147,239,1981,5
USGS,9503700,5/28/1981,28,A,148,240,1981,5
USGS,9503700,5/29/1981,29,A,149,241,1981,5
USGS,9503700,5/30/1981,28,A,150,242,1981,5
USGS,9503700,5/31/1981,30,A,151,243,1981,5
USGS,9503700,6/1/1981,35,A,152,244,1981,6
USGS,9503700,6/2/1981,28,A,153,245,1981,6
USGS,9503700,6/3/1981,27,A,154,246,1981,6
USGS,9503700,6/4/1981,26,A,155,247,1981,6
USGS,9503700,6/5/1981,27,A,156,248,1981,6
USGS,9503700,6/6/1981,26,A,157,249,1981,6
USGS,9503700,6/7/1981,26,A,158,250,1981,6
USGS,9503700,6/8/1981,26,A,159,251,1981,6
USGS,9503700,6/9/1981,26,A,160,252,1981,6
USGS,9503700,6/10/1981,25,A,161,253,1981,6
USGS,9503700,6/11/1981,25,A,162,254,1981,6
USGS,9503700,6/12/1981,25,A,163,255,1981,6
USGS,9503700,6/13/1981,25,A,164,256,1981,6
USGS,9503700,6/14/1981,25,A,165,257,1981,6
USGS,9503700,6/15/1981,25,A,166,258,1981,6
USGS,9503700,6/16/1981,26,A,167,259,1981,6
USGS,9503700,6/17/1981,26,A,168,260,1981,6
USGS,9503700,6/18/1981,26,A,169,261,1981,6
USGS,9503700,6/19/1981,26,A,170,262,1981,6
USGS,9503700,6/20/1981,25,A,171,263,1981,6
USGS,9503700,6/21/1981,25,A,172,264,1981,6
USGS,9503700,6/22/1981,25,A,173,265,1981,6
USGS,9503700,6/23/1981,25,A,174,266,1981,6
USGS,9503700,6/24/1981,25,A,175,267,1981,6
USGS,9503700,6/25/1981,25,A,176,268,1981,6
USGS,9503700,6/26/1981,26,A,177,269,1981,6
USGS,9503700,6/27/1981,26,A,178,270,1981,6
USGS,9503700,6/28/1981,26,A,179,271,1981,6
USGS,9503700,6/29/1981,26,A,180,272,1981,6
USGS,9503700,6/30/1981,27,A,181,273,1981,6
USGS,9503700,7/1/1981,26,A,182,274,1981,7
USGS,9503700,7/2/1981,26,A,183,275,1981,7
USGS,9503700,7/3/1981,28,A,184,276,1981,7
USGS,9503700,7/4/1981,25,A,185,277,1981,7
USGS,9503700,7/5/1981,25,A,186,278,1981,7
USGS,9503700,7/6/1981,24,A,187,279,1981,7
USGS,9503700,7/7/1981,24,A,188,280,1981,7
USGS,9503700,7/8/1981,24,A,189,281,1981,7
USGS,9503700,7/9/1981,25,A,190,282,1981,7
USGS,9503700,7/10/1981,26,A,191,283,1981,7
USGS,9503700,7/11/1981,45,A,192,284,1981,7
USGS,9503700,7/12/1981,27,A,193,285,1981,7
USGS,9503700,7/13/1981,52,A,194,286,1981,7
USGS,9503700,7/14/1981,27,A,195,287,1981,7
USGS,9503700,7/15/1981,25,A,196,288,1981,7
USGS,9503700,7/16/1981,24,A,197,289,1981,7
USGS,9503700,7/17/1981,24,A,198,290,1981,7
USGS,9503700,7/18/1981,24,A,199,291,1981,7
USGS,9503700,7/19/1981,24,A,200,292,1981,7
USGS,9503700,7/20/1981,24,A,201,293,1981,7
USGS,9503700,7/21/1981,24,A,202,294,1981,7
USGS,9503700,7/22/1981,26,A,203,295,1981,7
USGS,9503700,7/23/1981,28,A,204,296,1981,7
USGS,9503700,7/24/1981,25,A,205,297,1981,7
USGS,9503700,7/25/1981,24,A,206,298,1981,7
USGS,9503700,7/26/1981,24,A,207,299,1981,7
USGS,9503700,7/27/1981,24,A,208,300,1981,7
USGS,9503700,7/28/1981,24,A,209,301,1981,7
USGS,9503700,7/29/1981,24,A,210,302,1981,7
USGS,9503700,7/30/1981,24,A,211,303,1981,7
USGS,9503700,7/31/1981,25,A,212,304,1981,7
USGS,9503700,8/1/1981,24,A,213,305,1981,8
USGS,9503700,8/2/1981,24,A,214,306,1981,8
USGS,9503700,8/3/1981,23,A,215,307,1981,8
USGS,9503700,8/4/1981,23,A,216,308,1981,8
USGS,9503700,8/5/1981,23,A,217,309,1981,8
USGS,9503700,8/6/1981,23,A,218,310,1981,8
USGS,9503700,8/7/1981,23,A,219,311,1981,8
USGS,9503700,8/8/1981,29,A,220,312,1981,8
USGS,9503700,8/9/1981,70,A,221,313,1981,8
USGS,9503700,8/10/1981,27,A,222,314,1981,8
USGS,9503700,8/11/1981,26,A,223,315,1981,8
USGS,9503700,8/12/1981,26,A,224,316,1981,8
USGS,9503700,8/13/1981,26,A,225,317,1981,8
USGS,9503700,8/14/1981,26,A,226,318,1981,8
USGS,9503700,8/15/1981,26,A,227,319,1981,8
USGS,9503700,8/16/1981,26,A,228,320,1981,8
USGS,9503700,8/17/1981,26,A,229,321,1981,8
USGS,9503700,8/18/1981,26,A,230,322,1981,8
USGS,9503700,8/19/1981,26,A,231,323,1981,8
USGS,9503700,8/20/1981,26,A,232,324,1981,8
USGS,9503700,8/21/1981,25,A,233,325,1981,8
USGS,9503700,8/22/1981,25,A,234,326,1981,8
USGS,9503700,8/23/1981,25,A,235,327,1981,8
USGS,9503700,8/24/1981,25,A,236,328,1981,8
USGS,9503700,8/25/1981,25,A,237,329,1981,8
USGS,9503700,8/26/1981,25,A,238,330,1981,8
USGS,9503700,8/27/1981,25,A,239,331,1981,8
USGS,9503700,8/28/1981,25,A,240,332,1981,8
USGS,9503700,8/29/1981,25,A,241,333,1981,8
USGS,9503700,8/30/1981,25,A,242,334,1981,8
USGS,9503700,8/31/1981,25,A,243,335,1981,8
USGS,9503700,9/1/1981,40,A,244,336,1981,9
USGS,9503700,9/2/1981,28,A,245,337,1981,9
USGS,9503700,9/3/1981,28,A,246,338,1981,9
USGS,9503700,9/4/1981,28,A,247,339,1981,9
USGS,9503700,9/5/1981,38,A,248,340,1981,9
USGS,9503700,9/6/1981,61,A,249,341,1981,9
USGS,9503700,9/7/1981,30,A,250,342,1981,9
USGS,9503700,9/8/1981,28,A,251,343,1981,9
USGS,9503700,9/9/1981,28,A,252,344,1981,9
USGS,9503700,9/10/1981,28,A,253,345,1981,9
USGS,9503700,9/11/1981,30,A,254,346,1981,9
USGS,9503700,9/12/1981,38,A,255,347,1981,9
USGS,9503700,9/13/1981,27,A,256,348,1981,9
USGS,9503700,9/14/1981,26,A,257,349,1981,9
USGS,9503700,9/15/1981,26,A,258,350,1981,9
USGS,9503700,9/16/1981,26,A,259,351,1981,9
USGS,9503700,9/17/1981,26,A,260,352,1981,9
USGS,9503700,9/18/1981,26,A,261,353,1981,9
USGS,9503700,9/19/1981,26,A,262,354,1981,9
USGS,9503700,9/20/1981,26,A,263,355,1981,9
USGS,9503700,9/21/1981,26,A,264,356,1981,9
USGS,9503700,9/22/1981,26,A,265,357,1981,9
USGS,9503700,9/23/1981,27,A,266,358,1981,9
USGS,9503700,9/24/1981,26,A,267,359,1981,9
USGS,9503700,9/25/1981,26,A,268,360,1981,9
USGS,9503700,9/26/1981,26,A,269,361,1981,9
USGS,9503700,9/27/1981,26,A,270,362,1981,9
USGS,9503700,9/28/1981,26,A,271,363,1981,9
USGS,9503700,9/29/1981,26,A,272,364,1981,9
USGS,9503700,9/30/1981,26,A,273,365,1981,9
USGS,9503700,10/1/1981,27,A,274,1,1981,10
USGS,9503700,10/2/1981,34,A,275,2,1981,10
USGS,9503700,10/3/1981,42,A,276,3,1981,10
USGS,9503700,10/4/1981,29,A,277,4,1981,10
USGS,9503700,10/5/1981,28,A,278,5,1981,10
USGS,9503700,10/6/1981,28,A,279,6,1981,10
USGS,9503700,10/7/1981,27,A,280,7,1981,10
USGS,9503700,10/8/1981,27,A,281,8,1981,10
USGS,9503700,10/9/1981,27,A,282,9,1981,10
USGS,9503700,10/10/1981,27,A,283,10,1981,10
USGS,9503700,10/11/1981,27,A,284,11,1981,10
USGS,9503700,10/12/1981,26,A,285,12,1981,10
USGS,9503700,10/13/1981,27,A,286,13,1981,10
USGS,9503700,10/14/1981,27,A,287,14,1981,10
USGS,9503700,10/15/1981,27,A,288,15,1981,10
USGS,9503700,10/16/1981,27,A,289,16,1981,10
USGS,9503700,10/17/1981,27,A,290,17,1981,10
USGS,9503700,10/18/1981,27,A,291,18,1981,10
USGS,9503700,10/19/1981,27,A,292,19,1981,10
USGS,9503700,10/20/1981,27,A,293,20,1981,10
USGS,9503700,10/21/1981,27,A,294,21,1981,10
USGS,9503700,10/22/1981,27,A,295,22,1981,10
USGS,9503700,10/23/1981,27,A,296,23,1981,10
USGS,9503700,10/24/1981,27,A,297,24,1981,10
USGS,9503700,10/25/1981,27,A,298,25,1981,10
USGS,9503700,10/26/1981,27,A,299,26,1981,10
USGS,9503700,10/27/1981,28,A,300,27,1981,10
USGS,9503700,10/28/1981,28,A,301,28,1981,10
USGS,9503700,10/29/1981,27,A,302,29,1981,10
USGS,9503700,10/30/1981,27,A,303,30,1981,10
USGS,9503700,10/31/1981,28,A,304,31,1981,10
USGS,9503700,11/1/1981,28,A,305,32,1981,11
USGS,9503700,11/2/1981,27,A,306,33,1981,11
USGS,9503700,11/3/1981,28,A,307,34,1981,11
USGS,9503700,11/4/1981,28,A,308,35,1981,11
USGS,9503700,11/5/1981,28,A,309,36,1981,11
USGS,9503700,11/6/1981,28,A,310,37,1981,11
USGS,9503700,11/7/1981,29,A,311,38,1981,11
USGS,9503700,11/8/1981,28,A,312,39,1981,11
USGS,9503700,11/9/1981,28,A,313,40,1981,11
USGS,9503700,11/10/1981,28,A,314,41,1981,11
USGS,9503700,11/11/1981,28,A,315,42,1981,11
USGS,9503700,11/12/1981,29,A,316,43,1981,11
USGS,9503700,11/13/1981,29,A,317,44,1981,11
USGS,9503700,11/14/1981,28,A,318,45,1981,11
USGS,9503700,11/15/1981,28,A,319,46,1981,11
USGS,9503700,11/16/1981,28,A,320,47,1981,11
USGS,9503700,11/17/1981,28,A,321,48,1981,11
USGS,9503700,11/18/1981,28,A,322,49,1981,11
USGS,9503700,11/19/1981,28,A,323,50,1981,11
USGS,9503700,11/20/1981,28,A,324,51,1981,11
USGS,9503700,11/21/1981,28,A,325,52,1981,11
USGS,9503700,11/22/1981,29,A,326,53,1981,11
USGS,9503700,11/23/1981,29,A,327,54,1981,11
USGS,9503700,11/24/1981,29,A,328,55,1981,11
USGS,9503700,11/25/1981,29,A,329,56,1981,11
USGS,9503700,11/26/1981,29,A,330,57,1981,11
USGS,9503700,11/27/1981,29,A,331,58,1981,11
USGS,9503700,11/28/1981,43,A,332,59,1981,11
USGS,9503700,11/29/1981,140,A,333,60,1981,11
USGS,9503700,11/30/1981,53,A,334,61,1981,11
USGS,9503700,12/1/1981,37,A,335,62,1981,12
USGS,9503700,12/2/1981,30,A,336,63,1981,12
USGS,9503700,12/3/1981,28,A,337,64,1981,12
USGS,9503700,12/4/1981,27,A,338,65,1981,12
USGS,9503700,12/5/1981,27,A,339,66,1981,12
USGS,9503700,12/6/1981,26,A,340,67,1981,12
USGS,9503700,12/7/1981,26,A,341,68,1981,12
USGS,9503700,12/8/1981,26,A,342,69,1981,12
USGS,9503700,12/9/1981,26,A,343,70,1981,12
USGS,9503700,12/10/1981,26,A,344,71,1981,12
USGS,9503700,12/11/1981,26,A,345,72,1981,12
USGS,9503700,12/12/1981,26,A,346,73,1981,12
USGS,9503700,12/13/1981,26,A,347,74,1981,12
USGS,9503700,12/14/1981,26,A,348,75,1981,12
USGS,9503700,12/15/1981,26,A,349,76,1981,12
USGS,9503700,12/16/1981,26,A,350,77,1981,12
USGS,9503700,12/17/1981,26,A,351,78,1981,12
USGS,9503700,12/18/1981,26,A,352,79,1981,12
USGS,9503700,12/19/1981,26,A,353,80,1981,12
USGS,9503700,12/20/1981,26,A,354,81,1981,12
USGS,9503700,12/21/1981,26,A,355,82,1981,12
USGS,9503700,12/22/1981,26,A,356,83,1981,12
USGS,9503700,12/23/1981,26,A,357,84,1981,12
USGS,9503700,12/24/1981,26,A,358,85,1981,12
USGS,9503700,12/25/1981,26,A,359,86,1981,12
USGS,9503700,12/26/1981,26,A,360,87,1981,12
USGS,9503700,12/27/1981,26,A,361,88,1981,12
USGS,9503700,12/28/1981,26,A,362,89,1981,12
USGS,9503700,12/29/1981,26,A,363,90,1981,12
USGS,9503700,12/30/1981,26,A,364,91,1981,12
USGS,9503700,12/31/1981,26,A,365,92,1981,12
USGS,9503700,1/1/1982,26,A,1,93,1982,1
USGS,9503700,1/2/1982,26,A,2,94,1982,1
USGS,9503700,1/3/1982,26,A,3,95,1982,1
USGS,9503700,1/4/1982,26,A,4,96,1982,1
USGS,9503700,1/5/1982,27,A,5,97,1982,1
USGS,9503700,1/6/1982,26,A,6,98,1982,1
USGS,9503700,1/7/1982,26,A,7,99,1982,1
USGS,9503700,1/8/1982,26,A,8,100,1982,1
USGS,9503700,1/9/1982,26,A,9,101,1982,1
USGS,9503700,1/10/1982,26,A,10,102,1982,1
USGS,9503700,1/11/1982,26,A,11,103,1982,1
USGS,9503700,1/12/1982,27,A,12,104,1982,1
USGS,9503700,1/13/1982,26,A,13,105,1982,1
USGS,9503700,1/14/1982,26,A,14,106,1982,1
USGS,9503700,1/15/1982,25,A,15,107,1982,1
USGS,9503700,1/16/1982,26,A,16,108,1982,1
USGS,9503700,1/17/1982,26,A,17,109,1982,1
USGS,9503700,1/18/1982,26,A,18,110,1982,1
USGS,9503700,1/19/1982,26,A,19,111,1982,1
USGS,9503700,1/20/1982,26,A,20,112,1982,1
USGS,9503700,1/21/1982,26,A,21,113,1982,1
USGS,9503700,1/22/1982,50,A,22,114,1982,1
USGS,9503700,1/23/1982,27,A,23,115,1982,1
USGS,9503700,1/24/1982,26,A,24,116,1982,1
USGS,9503700,1/25/1982,26,A,25,117,1982,1
USGS,9503700,1/26/1982,26,A,26,118,1982,1
USGS,9503700,1/27/1982,26,A,27,119,1982,1
USGS,9503700,1/28/1982,26,A,28,120,1982,1
USGS,9503700,1/29/1982,26,A,29,121,1982,1
USGS,9503700,1/30/1982,26,A,30,122,1982,1
USGS,9503700,1/31/1982,26,A,31,123,1982,1
USGS,9503700,2/1/1982,26,A,32,124,1982,2
USGS,9503700,2/2/1982,26,A,33,125,1982,2
USGS,9503700,2/3/1982,27,A,34,126,1982,2
USGS,9503700,2/4/1982,27,A,35,127,1982,2
USGS,9503700,2/5/1982,27,A,36,128,1982,2
USGS,9503700,2/6/1982,27,A,37,129,1982,2
USGS,9503700,2/7/1982,27,A,38,130,1982,2
USGS,9503700,2/8/1982,28,A,39,131,1982,2
USGS,9503700,2/9/1982,28,A,40,132,1982,2
USGS,9503700,2/10/1982,28,A,41,133,1982,2
